date,state,cases,deaths,new_cases,pct_change,seven_day_ave,split
2021-12-12,California,5158764,75477.0,1471.0,0.0002852271530819,6202.857142857143,train
2021-12-13,California,5173616,75571.0,14852.0,0.0028789841907868,6287.285714285715,train
2021-12-14,California,5179298,75637.0,5682.0,0.0010982647339887,6594.285714285715,train
2021-12-15,California,5184663,75718.0,5365.0,0.0010358546660185,6864.571428571428,train
2021-12-16,California,5192915,75792.0,8252.0,0.0015916174301009,7154.714285714285,train
2021-12-17,California,5201644,75898.0,8729.0,0.0016809441325345,7759.285714285715,train
2021-12-18,California,5205345,75917.0,3701.0,0.0007115058239279,8501.857142857143,train
2021-12-19,California,5208847,75927.0,3502.0,0.00067277000852,9505.857142857143,train
2021-12-20,California,5227931,76014.0,19084.0,0.0036637666646763,11193.142857142857,train
2021-12-21,California,5238811,76078.0,10880.0,0.0020811292268394,12851.57142857143,train
2021-12-22,California,5251204,76151.0,12393.0,0.0023656131133571,12322.857142857143,train
2021-12-23,California,5271267,76249.0,20063.0,0.0038206476076725,14793.142857142857,train
2021-12-24,California,5291605,76317.0,20338.0,0.0038582754392824,14448.0,train
2021-12-25,California,5291605,76319.0,0.0,0.0,19948.571428571428,train
2021-12-26,California,5312399,76332.0,20794.0,0.0039296205971535,22487.0,train
2021-12-27,California,5329067,76368.0,16668.0,0.0031375655330105,26671.42857142857,train
2021-12-28,California,5378451,76453.0,49384.0,0.0092669129511788,32001.14285714286,train
2021-12-29,California,5408613,76548.0,30162.0,0.0056079343290476,32001.14285714286,train
2021-12-30,California,5457967,76644.0,49354.0,0.0091250751347895,35417.71428571428,train
2021-12-31,California,5515613,76709.0,57646.0,0.0105618080871503,39659.71428571428,train
2022-01-01,California,5515613,76709.0,0.0,0.0,52855.142857142855,train
2022-01-02,California,5560323,76712.0,44710.0,0.0081060799588368,57019.28571428572,train
2022-01-03,California,5606685,76745.0,46362.0,0.0083380048245398,62096.71428571428,train
2022-01-04,California,5748437,76821.0,141752.0,0.0252826759484436,69663.28571428571,train
2022-01-05,California,5807748,76967.0,59311.0,0.0103177611583809,74577.0,train
2022-01-06,California,5892644,77042.0,84896.0,0.0146177141294698,74708.57142857143,train
2022-01-07,California,6003256,77231.0,110612.0,0.0187712001607427,100652.85714285714,train
2022-01-08,California,6037652,77248.0,34396.0,0.0057295574268363,99890.0,train
2022-01-09,California,6083283,77260.0,45631.0,0.0075577393331049,107011.57142857143,train
2022-01-10,California,6311255,77412.0,227972.0,0.0374751593835105,117703.0,train
2022-01-11,California,6447667,77447.0,136412.0,0.0216140846788792,118460.28571428572,train
2022-01-12,California,6556829,77595.0,109162.0,0.016930464926306,119536.14285714286,train
2022-01-13,California,6716565,77839.0,159736.0,0.0243617760963417,119460.85714285714,train
2022-01-14,California,6832478,77940.0,115913.0,0.0172577798323994,118498.42857142857,train
2022-01-15,California,6874405,77966.0,41927.0,0.0061364266375976,109623.0,train
2022-01-16,California,6919509,78017.0,45104.0,0.006561149655861,109647.0,train
2022-01-17,California,7140744,78142.0,221235.0,0.0319726443017849,110092.42857142857,train
2022-01-18,California,7215028,78224.0,74284.0,0.0104028375754683,112756.57142857143,train
2022-01-19,California,7324358,78325.0,109330.0,0.0151530943469657,112360.71428571428,train
2022-01-20,California,7487212,78529.0,162854.0,0.0222345767369644,109844.71428571428,train
2022-01-21,California,7621774,78700.0,134562.0,0.0179722438739546,109072.57142857143,train
2022-01-22,California,7660930,78775.0,39156.0,0.0051373866504045,109985.14285714286,train
2022-01-23,California,7688422,78839.0,27492.0,0.0035885982511261,104436.0,train
2022-01-24,California,7904252,79001.0,215830.0,0.0280720803306582,97949.0,train
2022-01-25,California,7984924,79118.0,80672.0,0.010206152334212,89558.14285714286,train
2022-01-26,California,8055410,79353.0,70486.0,0.0088273852074234,87063.28571428571,train
2022-01-27,California,8172855,79643.0,117445.0,0.0145796427494069,85587.57142857143,train
2022-01-28,California,8248681,79934.0,75826.0,0.0092777860368256,72509.57142857143,train
2022-01-29,California,8270373,80004.0,21692.0,0.0026297537751793,66020.71428571429,train
2022-01-30,California,8287535,80038.0,17162.0,0.0020751180146287,61157.142857142855,train
2022-01-31,California,8411819,80267.0,124284.0,0.0149964977523473,55596.42857142857,train
2022-02-01,California,8447069,80434.0,35250.0,0.0041905323925777,50826.28571428572,train
2022-02-02,California,8483510,80727.0,36441.0,0.0043140407637252,49149.142857142855,train
2022-02-03,California,8562030,80922.0,78520.0,0.0092556029285049,47689.28571428572,train
2022-02-04,California,8604465,81180.0,42435.0,0.0049561844562562,35275.42857142857,train
2022-02-05,California,8614417,81267.0,9952.0,0.0011566088071717,36461.42857142857,train
2022-02-06,California,8621360,81334.0,6943.0,0.0008059744495767,38629.857142857145,train
2022-02-07,California,8658747,81524.0,37387.0,0.0043365547894995,29382.85714285714,train
2022-02-08,California,8702299,81806.0,43552.0,0.0050298270638926,26685.85714285714,train
2022-02-09,California,8753919,82108.0,51620.0,0.0059317658471629,25929.85714285714,train
2022-02-10,California,8767710,82321.0,13791.0,0.0015754086826711,25631.42857142857,train
2022-02-11,California,8791266,82578.0,23556.0,0.0026866764525743,25147.285714285717,train
2022-02-12,California,8795926,82660.0,4660.0,0.0005300715505593,20687.42857142857,train
2022-02-13,California,8800780,82727.0,4854.0,0.0005518463888849,15413.42857142857,train
2022-02-14,California,8834778,83028.0,33998.0,0.0038630666827259,14693.57142857143,train
2022-02-15,California,8847111,83226.0,12333.0,0.0013959603738769,13498.0,train
2022-02-16,California,8861813,83466.0,14702.0,0.0016617854122096,13292.142857142857,train
2022-02-17,California,8870565,83686.0,8752.0,0.0009876082918924,12974.42857142857,train
2022-02-18,California,8885752,83936.0,15187.0,0.0017120668187426,8306.57142857143,train
2022-02-19,California,8888971,84020.0,3219.0,0.0003622653434396,10557.285714285714,train
2022-02-20,California,8891601,84089.0,2630.0,0.0002958722668799,9638.0,train
2022-02-21,California,8892924,84109.0,1323.0,0.0001487921016698,10418.142857142857,train
2022-02-22,California,8921012,84437.0,28088.0,0.003158466214262,10152.285714285714,train
2022-02-23,California,8929279,84580.0,8267.0,0.0009266885864518,10003.142857142857,train
2022-02-24,California,8943492,84832.0,14213.0,0.0015917298585921,9627.42857142857,train
2022-02-25,California,8956818,85078.0,13326.0,0.0014900220182452,11817.714285714286,train
2022-02-26,California,8958993,85142.0,2175.0,0.0002428317735159,8280.42857142857,train
2022-02-27,California,8958993,85142.0,0.0,0.0,7922.571428571428,train
2022-02-28,California,8975648,85564.0,16655.0,0.0018590258972186,7373.0,train
2022-03-01,California,8978975,85682.0,3327.0,0.0003706696162772,6394.428571428572,train
2022-03-02,California,8984737,85975.0,5762.0,0.000641721354609,6277.857142857143,train
2022-03-03,California,8995103,86135.0,10366.0,0.0011537343830987,6301.142857142857,train
2022-03-04,California,9001579,86345.0,6476.0,0.0007199472868737,5435.857142857143,train
2022-03-05,California,9002938,86394.0,1359.0,0.000150973512536,5425.857142857143,train
2022-03-06,California,9003101,86429.0,163.0,1.810520076883648e-05,5292.0,train
2022-03-07,California,9013699,86731.0,10598.0,0.0011771499619963,4782.285714285715,train
2022-03-08,California,9016956,86818.0,3257.0,0.000361338890948,4595.0,train
2022-03-09,California,9021781,87032.0,4825.0,0.0005351029771023,4623.285714285715,train
2022-03-10,California,9028579,87197.0,6798.0,0.0007535097560005,4600.0,train
2022-03-11,California,9033744,87322.0,5165.0,0.0005720723050659,4329.714285714285,train
2022-03-12,California,9035301,87386.0,1557.0,0.0001723537881967,4091.428571428572,train
2022-03-13,California,9035301,87386.0,0.0,0.0,3848.0,train
2022-03-14,California,9044007,87665.0,8706.0,0.0009635539535428,3711.0,train
2022-03-15,California,9045596,87713.0,1589.0,0.0001756964584391,3899.571428571429,train
2022-03-16,California,9048717,87869.0,3121.0,0.0003450297802378,4134.0,train
2022-03-17,California,9054556,88015.0,5839.0,0.00064528485088,4134.0,train
2022-03-18,California,9061041,88131.0,6485.0,0.0007162140252929,4200.285714285715,train
2022-03-19,California,9064239,88156.0,3198.0,0.0003529395794588,4158.142857142857,train
2022-03-20,California,9064239,88162.0,0.0,0.0,4349.571428571428,train
2022-03-21,California,9073409,88322.0,9170.0,0.0010116679403533,4208.142857142857,train
2022-03-22,California,9074703,88367.0,1294.0,0.0001426145344047,3800.428571428572,train
2022-03-23,California,9079164,88461.0,4461.0,0.000491586336214,3482.428571428572,train
2022-03-24,California,9084013,88571.0,4849.0,0.0005340800100097,3482.428571428572,train
2022-03-25,California,9087644,88689.0,3631.0,0.00039971321045,2948.285714285714,train
2022-03-26,California,9088616,88708.0,972.0,0.0001069584151844,2947.428571428572,train
2022-03-27,California,9088616,88709.0,0.0,0.0,2761.1428571428573,train
2022-03-28,California,9094047,88814.0,5431.0,0.0005975607287183,2848.714285714286,train
2022-03-29,California,9095335,88838.0,1288.0,0.0001416311131887,2936.285714285714,train
2022-03-30,California,9098492,88942.0,3157.0,0.0003471010138713,2798.0,train
2022-03-31,California,9103954,89018.0,5462.0,0.0006003192616974,2798.0,train
2022-04-01,California,9108198,89076.0,4244.0,0.0004661710724811,2356.714285714286,train
2022-04-02,California,9108202,89076.0,4.0,4.391648051882413e-07,3177.714285714286,train
2022-04-03,California,9108202,89078.0,0.0,0.0,2882.714285714286,train
2022-04-04,California,9110544,89120.0,2342.0,0.0002571308804963,2274.8571428571427,train
2022-04-05,California,9117579,89240.0,7035.0,0.0007721822099755,3402.5714285714284,train
2022-04-06,California,9118671,89273.0,1092.0,0.0001197686359504,3402.428571428572,train
2022-04-07,California,9119878,89324.0,1207.0,0.0001323657800571,3402.428571428572,train
2022-04-08,California,9132016,89426.0,12138.0,0.0013309388568574,3464.285714285714,train
2022-04-09,California,9132019,89429.0,3.0,3.285145360187869e-07,2591.428571428572,train
2022-04-10,California,9132019,89438.0,0.0,0.0,2586.5714285714284,train
2022-04-11,California,9134794,89484.0,2775.0,0.0003038758460751,4475.285714285715,train
2022-04-12,California,9135719,89514.0,925.0,0.0001012611778656,3774.857142857143,train
2022-04-13,California,9136777,89554.0,1058.0,0.000115809166197,3774.428571428572,train
2022-04-14,California,9151205,89629.0,14428.0,0.0015791126345756,3775.571428571429,test
2022-04-15,California,9158440,89744.0,7235.0,0.0007906062644209,3846.428571428572,test
2022-04-16,California,9158440,89744.0,0.0,0.0,5182.142857142857,test
2022-04-17,California,9158448,89752.0,8.0,8.735112093649633e-07,5222.714285714285,test
2022-04-18,California,9161719,89785.0,3271.0,0.0003571565837354,3464.1428571428573,test
2022-04-19,California,9171994,89877.0,10275.0,0.0011215144232212,4970.285714285715,test
2022-04-20,California,9173336,89915.0,1342.0,0.0001463149670617,4970.285714285715,test
2022-04-21,California,9175454,89947.0,2118.0,0.0002308865607887,4969.142857142857,test
2022-04-22,California,9193232,90090.0,17778.0,0.001937560800806,5149.142857142857,test
2022-04-23,California,9193232,90090.0,0.0,0.0,5992.714285714285,test
2022-04-24,California,9193232,90093.0,0.0,0.0,6065.571428571428,test
2022-04-25,California,9197763,90123.0,4531.0,0.000492862575425,6109.714285714285,test
2022-04-26,California,9213943,90221.0,16180.0,0.0017591233868496,6269.428571428572,test
2022-04-27,California,9215795,90237.0,1852.0,0.0002009997240053,6271.714285714285,test
2022-04-28,California,9218222,90277.0,2427.0,0.0002633522121531,6271.714285714285,test
2022-04-29,California,9237118,90419.0,18896.0,0.0020498529976822,6457.714285714285,test
2022-04-30,California,9237134,90419.0,16.0,1.732141994947867e-06,6913.428571428572,test
2022-05-01,California,9237134,90422.0,0.0,0.0,7057.285714285715,test
2022-05-02,California,9242967,90440.0,5833.0,0.0006314729222289,7131.714285714285,test
2022-05-03,California,9262337,90541.0,19370.0,0.0020956474257671,7630.571428571428,test
2022-05-04,California,9265196,90571.0,2859.0,0.0003086693995262,7631.571428571428,test
2022-05-05,California,9268144,90581.0,2948.0,0.0003181799931701,7631.571428571428,test
2022-05-06,California,9290532,90704.0,22388.0,0.0024155861195078,7806.857142857143,test
2022-05-07,California,9290555,90704.0,23.0,2.4756386394209078e-06,8547.42857142857,test
2022-05-08,California,9290555,90706.0,0.0,0.0,8618.0,test
2022-05-09,California,9297615,90712.0,7060.0,0.0007599115445739,8700.0,test
2022-05-10,California,9322169,90822.0,24554.0,0.002640892314857,8728.285714285714,test
2022-05-11,California,9325522,90804.0,3353.0,0.0003596802417977,10179.166666666666,test
2022-05-12,California,9329044,90818.0,3522.0,0.0003776732283726,12215.0,test
2022-05-13,California,9351630,90959.0,22586.0,0.0024210412127974,13503.75,test
